Pid,Name,Family,Type,Status,Laddr.IP,Laddr.Port,Raddr.IP,Raddr.Port,Timestamp,FlowId,ClientId,Fqdn
6548,svchost.exe,IPv4,UDP,,192.168.73.1,59667,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv4,UDP,,192.168.202.1,59668,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv4,UDP,,192.168.1.34,59669,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv4,UDP,,127.0.0.1,59670,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv4,UDP,,172.21.128.1,59671,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
27760,Discord.exe,IPv4,UDP,,0.0.0.0,61181,,0,2025-08-23T16:28:13Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv4,UDP,,0.0.0.0,61337,,0,2025-08-23T16:27:50Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv4,UDP,,0.0.0.0,62324,,0,2025-08-23T16:26:44Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4896,svchost.exe,IPv4,UDP,,127.0.0.1,63273,,0,2025-08-17T15:06:49Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv4,UDP,,0.0.0.0,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
3092,svchost.exe,IPv4,UDP,,0.0.0.0,52649,,0,2025-08-23T16:28:18Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
3092,svchost.exe,IPv4,UDP,,0.0.0.0,56068,,0,2025-08-23T16:14:13Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4796,svchost.exe,IPv6,UDP,,::,500,,0,2025-08-17T15:06:50Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,::1,1900,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::126b:fda0:80d3:67c0,1900,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::3050:eab:9958:fb27,1900,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::c65e:e5d9:4c39:b273,1900,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::e9c8:70d2:e281:233c,1900,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
18536,svchost.exe,IPv6,UDP,,fe80::126b:fda0:80d3:67c0,2177,,0,2025-08-23T15:12:07Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
18536,svchost.exe,IPv6,UDP,,fe80::3050:eab:9958:fb27,2177,,0,2025-08-23T15:12:07Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
18536,svchost.exe,IPv6,UDP,,fe80::c65e:e5d9:4c39:b273,2177,,0,2025-08-19T18:29:11Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
18536,svchost.exe,IPv6,UDP,,fe80::e9c8:70d2:e281:233c,2177,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4796,svchost.exe,IPv6,UDP,,::,4500,,0,2025-08-17T15:06:50Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
3092,svchost.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:12:53Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
22196,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:26:46Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4692,chrome.exe,IPv6,UDP,,::,5353,,0,2025-08-23T15:44:22Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
3092,svchost.exe,IPv6,UDP,,::,5355,,0,2025-08-23T15:12:53Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
3092,svchost.exe,IPv6,UDP,,::,52649,,0,2025-08-23T16:28:18Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
3092,svchost.exe,IPv6,UDP,,::,56068,,0,2025-08-23T16:14:13Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
4744,svchost.exe,IPv6,UDP,,::,56175,,0,2025-08-19T18:29:11Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::3050:eab:9958:fb27,59662,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::126b:fda0:80d3:67c0,59663,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::e9c8:70d2:e281:233c,59664,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,::1,59665,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
6548,svchost.exe,IPv6,UDP,,fe80::c65e:e5d9:4c39:b273,59666,,0,2025-08-23T15:12:52Z,F.D2KUO6M0IPL5Q.H,C.39f282f6e662a1cb,LAPTOP-K8OGF4C7
